protein_id,id,length,Prediction,SP_probability,OTHER_probability,cleavage_site
tr|G0RW20|G0RW20_HYPJQ,G0RW20,383,OTHER,0.0,1.0,
tr|G0RW30|G0RW30_HYPJQ,G0RW30,291,OTHER,0.0,1.0,
tr|G0RW33|G0RW33_HYPJQ,G0RW33,467,OTHER,0.0,1.0,
tr|G0RW39|G0RW39_HYPJQ,G0RW39,360,OTHER,0.0,1.0,
tr|G0RW40|G0RW40_HYPJQ,G0RW40,615,OTHER,0.0,1.0,
tr|G0RW48|G0RW48_HYPJQ,G0RW48,272,SP,0.999847,0.000163,CS pos: 20-21. Pr: 0.9675
tr|G0RW52|G0RW52_HYPJQ,G0RW52,355,OTHER,0.0,1.0,
tr|G0RW54|G0RW54_HYPJQ,G0RW54,1210,OTHER,0.0,1.0,
tr|G0RW67|G0RW67_HYPJQ,G0RW67,215,OTHER,0.0,1.0,
tr|G0RW68|G0RW68_HYPJQ,G0RW68,157,OTHER,0.0,1.0,
tr|G0RW91|G0RW91_HYPJQ,G0RW91,508,OTHER,0.126204,0.873803,
tr|G0RW93|G0RW93_HYPJQ,G0RW93,499,OTHER,0.0,1.0,
tr|G0RW99|G0RW99_HYPJQ,G0RW99,526,OTHER,0.0,1.0,
tr|G0RWA0|G0RWA0_HYPJQ,G0RWA0,553,SP,0.999819,0.000176,CS pos: 22-23. Pr: 0.9823
tr|G0RWA6|G0RWA6_HYPJQ,G0RWA6,1244,OTHER,0.0,1.0,
tr|G0RWB1|G0RWB1_HYPJQ,G0RWB1,401,SP,0.999868,0.000153,CS pos: 22-23. Pr: 0.9818
tr|G0RWB2|G0RWB2_HYPJQ,G0RWB2,405,SP,0.999805,0.000193,CS pos: 18-19. Pr: 0.9817
tr|G0RWB9|G0RWB9_HYPJQ,G0RWB9,465,OTHER,0.0,1.0,
tr|G0RWC1|G0RWC1_HYPJQ,G0RWC1,834,OTHER,0.0,1.0,
tr|G0RWC5|G0RWC5_HYPJQ,G0RWC5,891,SP,0.999834,0.000167,CS pos: 21-22. Pr: 0.6438
tr|G0RWD5|G0RWD5_HYPJQ,G0RWD5,323,OTHER,0.0,1.0,
tr|G0RWE6|G0RWE6_HYPJQ,G0RWE6,2197,OTHER,0.0,1.0,
tr|G0RWF0|G0RWF0_HYPJQ,G0RWF0,125,OTHER,0.0,1.0,
tr|G0RWF2|G0RWF2_HYPJQ,G0RWF2,591,OTHER,0.0,1.0,
tr|G0RWF3|G0RWF3_HYPJQ,G0RWF3,921,OTHER,0.0,1.0,
tr|G0RWF6|G0RWF6_HYPJQ,G0RWF6,521,OTHER,0.0,1.0,
tr|G0RWF8|G0RWF8_HYPJQ,G0RWF8,1958,OTHER,0.0,1.0,
tr|G0RWG3|G0RWG3_HYPJQ,G0RWG3,261,OTHER,0.0,1.0,
tr|G0RWG9|G0RWG9_HYPJQ,G0RWG9,588,OTHER,0.0,0.999994,
tr|G0RWI2|G0RWI2_HYPJQ,G0RWI2,235,SP,0.999852,0.000161,CS pos: 18-19. Pr: 0.9831
tr|G0RWJ0|G0RWJ0_HYPJQ,G0RWJ0,301,OTHER,0.0,1.0,
tr|G0RWJ2|G0RWJ2_HYPJQ,G0RWJ2,1793,OTHER,0.0,1.0,
tr|G0RWJ4|G0RWJ4_HYPJQ,G0RWJ4,737,OTHER,0.0,1.0,
tr|G0RWJ6|G0RWJ6_HYPJQ,G0RWJ6,1505,OTHER,0.0,1.0,
tr|G0RWK2|G0RWK2_HYPJQ,G0RWK2,283,OTHER,0.0,1.0,
tr|G0RWK5|G0RWK5_HYPJQ,G0RWK5,380,OTHER,0.0,1.0,
tr|G0RWL0|G0RWL0_HYPJQ,G0RWL0,387,OTHER,0.0,1.0,
tr|G0RWP1|G0RWP1_HYPJQ,G0RWP1,169,OTHER,0.0,1.0,
tr|G0RWP3|G0RWP3_HYPJQ,G0RWP3,439,OTHER,0.0,1.0,
tr|G0RWP5|G0RWP5_HYPJQ,G0RWP5,281,OTHER,1e-06,1.0,
tr|G0RWP6|G0RWP6_HYPJQ,G0RWP6,105,OTHER,0.0,0.999992,
tr|G0RWP7|G0RWP7_HYPJQ,G0RWP7,248,OTHER,0.0,1.0,
tr|G0RWQ0|G0RWQ0_HYPJQ,G0RWQ0,440,OTHER,0.0,1.0,
tr|G0RWQ6|G0RWQ6_HYPJQ,G0RWQ6,155,OTHER,0.0,1.0,
tr|G0RWQ7|G0RWQ7_HYPJQ,G0RWQ7,791,OTHER,2.1e-05,0.999979,
tr|G0RWQ8|G0RWQ8_HYPJQ,G0RWQ8,122,OTHER,0.0,1.0,
tr|G0RWS1|G0RWS1_HYPJQ,G0RWS1,621,OTHER,0.0,1.0,
tr|G0RWS6|G0RWS6_HYPJQ,G0RWS6,469,OTHER,0.0,1.0,
tr|G0RWS8|G0RWS8_HYPJQ,G0RWS8,449,OTHER,0.0,1.0,
tr|G0RWS9|G0RWS9_HYPJQ,G0RWS9,546,SP,0.999842,0.000152,CS pos: 19-20. Pr: 0.9829
tr|G0RWT5|G0RWT5_HYPJQ,G0RWT5,796,OTHER,0.0,1.0,
tr|G0RWT6|G0RWT6_HYPJQ,G0RWT6,1153,OTHER,0.0,1.0,
tr|G0RWU2|G0RWU2_HYPJQ,G0RWU2,344,OTHER,0.0,0.999983,
tr|G0RWU5|G0RWU5_HYPJQ,G0RWU5,503,OTHER,0.0,1.0,
tr|G0RWU8|G0RWU8_HYPJQ,G0RWU8,1275,OTHER,0.0,0.999988,
tr|G0RWV0|G0RWV0_HYPJQ,G0RWV0,344,OTHER,0.000105,0.999925,
tr|G0RWV3|G0RWV3_HYPJQ,G0RWV3,477,OTHER,0.0,1.0,
tr|G0RWV4|G0RWV4_HYPJQ,G0RWV4,245,OTHER,0.0,1.0,
tr|G0RWV6|G0RWV6_HYPJQ,G0RWV6,356,OTHER,0.0,1.0,
tr|G0RWW0|G0RWW0_HYPJQ,G0RWW0,620,OTHER,0.0,1.0,
tr|G0RWW5|G0RWW5_HYPJQ,G0RWW5,233,OTHER,0.0,1.0,
tr|G0RWW6|G0RWW6_HYPJQ,G0RWW6,777,OTHER,0.0,1.0,
tr|G0RWW7|G0RWW7_HYPJQ,G0RWW7,186,OTHER,0.0,1.0,
tr|G0RWX3|G0RWX3_HYPJQ,G0RWX3,547,OTHER,0.0,1.0,
tr|G0RWX6|G0RWX6_HYPJQ,G0RWX6,522,OTHER,0.0,1.0,
tr|G0RWX7|G0RWX7_HYPJQ,G0RWX7,441,OTHER,0.0,0.999964,
tr|G0RWY3|G0RWY3_HYPJQ,G0RWY3,152,OTHER,0.0,0.999994,
tr|G0RWZ6|G0RWZ6_HYPJQ,G0RWZ6,755,OTHER,0.0,1.0,
tr|G0RWZ7|G0RWZ7_HYPJQ,G0RWZ7,265,OTHER,0.0,1.0,
tr|G0RWZ9|G0RWZ9_HYPJQ,G0RWZ9,618,OTHER,0.0,1.0,
tr|G0RX00|G0RX00_HYPJQ,G0RX00,59,OTHER,0.0,0.999992,
tr|G0RX02|G0RX02_HYPJQ,G0RX02,240,OTHER,0.0,1.0,
tr|G0RX09|G0RX09_HYPJQ,G0RX09,1666,OTHER,0.333284,0.666736,
tr|G0RX10|G0RX10_HYPJQ,G0RX10,136,OTHER,0.0,1.0,
tr|G0RX16|G0RX16_HYPJQ,G0RX16,1276,OTHER,0.0,1.0,
tr|G0RX18|G0RX18_HYPJQ,G0RX18,310,OTHER,0.0,1.0,
tr|G0RX23|G0RX23_HYPJQ,G0RX23,1032,OTHER,0.0,1.0,
tr|G0RX24|G0RX24_HYPJQ,G0RX24,287,OTHER,0.0,1.0,
tr|G0RX25|G0RX25_HYPJQ,G0RX25,73,OTHER,0.0,0.999973,
tr|G0RX27|G0RX27_HYPJQ,G0RX27,979,OTHER,0.0,1.0,
tr|G0RX30|G0RX30_HYPJQ,G0RX30,639,OTHER,0.0,0.999999,
tr|G0RX33|G0RX33_HYPJQ,G0RX33,1069,OTHER,0.0,0.999995,
tr|G0RX35|G0RX35_HYPJQ,G0RX35,707,OTHER,0.0,1.0,
tr|G0RX37|G0RX37_HYPJQ,G0RX37,433,OTHER,0.0,0.999975,
tr|G0RX40|G0RX40_HYPJQ,G0RX40,468,OTHER,0.0,0.999983,
tr|G0RX41|G0RX41_HYPJQ,G0RX41,476,OTHER,0.038382,0.961639,
tr|G0RX44|G0RX44_HYPJQ,G0RX44,609,OTHER,0.0,1.0,
tr|G0RX48|G0RX48_HYPJQ,G0RX48,258,OTHER,0.0,1.0,
tr|G0RX50|G0RX50_HYPJQ,G0RX50,407,OTHER,0.002819,0.997224,
tr|G0RX54|G0RX54_HYPJQ,G0RX54,268,OTHER,0.0,1.0,
tr|G0RX60|G0RX60_HYPJQ,G0RX60,892,OTHER,0.0,1.0,
tr|G0RX65|G0RX65_HYPJQ,G0RX65,1023,OTHER,1e-06,0.999967,
tr|G0RX67|G0RX67_HYPJQ,G0RX67,366,SP,0.835488,0.164521,CS pos: 22-23. Pr: 0.7871
tr|G0RX81|G0RX81_HYPJQ,G0RX81,994,OTHER,0.0,1.0,
tr|G0RX84|G0RX84_HYPJQ,G0RX84,95,SP,0.999797,0.000188,CS pos: 16-17. Pr: 0.9839
tr|G0RX90|G0RX90_HYPJQ,G0RX90,648,SP,0.999782,0.000199,CS pos: 22-23. Pr: 0.9731
tr|G0RX93|G0RX93_HYPJQ,G0RX93,697,OTHER,0.0,1.0,
tr|G0RXA8|G0RXA8_HYPJQ,G0RXA8,576,OTHER,0.0,1.0,
tr|G0RXB0|G0RXB0_HYPJQ,G0RXB0,331,SP,0.99983,0.000161,CS pos: 30-31. Pr: 0.9818
tr|G0RXB1|G0RXB1_HYPJQ,G0RXB1,806,OTHER,0.0,1.0,
tr|G0RXC6|G0RXC6_HYPJQ,G0RXC6,133,SP,0.999785,0.00019,CS pos: 22-23. Pr: 0.7524
tr|G0RXC7|G0RXC7_HYPJQ,G0RXC7,438,SP,0.999796,0.000186,CS pos: 19-20. Pr: 0.9816
tr|G0RXD9|G0RXD9_HYPJQ,G0RXD9,485,OTHER,0.0,1.0,
tr|G0RXE0|G0RXE0_HYPJQ,G0RXE0,417,OTHER,0.0,1.0,
tr|G0RXE5|G0RXE5_HYPJQ,G0RXE5,1170,OTHER,0.166781,0.833235,
tr|G0RXE7|G0RXE7_HYPJQ,G0RXE7,582,OTHER,0.0,1.0,
tr|G0RXE9|G0RXE9_HYPJQ,G0RXE9,612,SP,0.999801,0.000183,CS pos: 22-23. Pr: 0.9819
tr|G0RXF1|G0RXF1_HYPJQ,G0RXF1,637,SP,0.999811,0.000193,CS pos: 29-30. Pr: 0.5236
tr|G0RXG4|G0RXG4_HYPJQ,G0RXG4,1324,OTHER,0.0,1.0,
tr|G0RXH1|G0RXH1_HYPJQ,G0RXH1,525,SP,0.999831,0.000173,CS pos: 19-20. Pr: 0.9793
tr|G0RXI2|G0RXI2_HYPJQ,G0RXI2,373,OTHER,0.0,1.0,
tr|G0RXI3|G0RXI3_HYPJQ,G0RXI3,446,OTHER,0.0,1.0,
tr|G0RXJ3|G0RXJ3_HYPJQ,G0RXJ3,283,OTHER,0.0,1.0,
tr|G0RXJ6|G0RXJ6_HYPJQ,G0RXJ6,345,OTHER,0.0,1.0,
tr|G0RXK2|G0RXK2_HYPJQ,G0RXK2,1227,OTHER,0.0,1.0,
tr|G0RXK4|G0RXK4_HYPJQ,G0RXK4,717,OTHER,0.0,1.0,
tr|G0RXM2|G0RXM2_HYPJQ,G0RXM2,745,SP,0.952152,0.04784,CS pos: 24-25. Pr: 0.9685
tr|G0RXM5|G0RXM5_HYPJQ,G0RXM5,696,OTHER,0.0,1.0,
tr|G0RXN2|G0RXN2_HYPJQ,G0RXN2,359,OTHER,0.0,0.999998,
tr|G0RXN7|G0RXN7_HYPJQ,G0RXN7,148,SP,0.9998,0.000183,CS pos: 19-20. Pr: 0.9310
tr|G0RXQ1|G0RXQ1_HYPJQ,G0RXQ1,216,OTHER,0.0,1.0,
tr|G0R6P4|G0R6P4_HYPJQ,G0R6P4,197,OTHER,3e-06,1.0,
tr|G0R6P7|G0R6P7_HYPJQ,G0R6P7,770,OTHER,0.0,1.0,
tr|G0R6P8|G0R6P8_HYPJQ,G0R6P8,708,OTHER,0.0,1.0,
tr|G0R6P9|G0R6P9_HYPJQ,G0R6P9,97,OTHER,0.0,1.0,
tr|G0R6Q1|G0R6Q1_HYPJQ,G0R6Q1,569,OTHER,1e-06,0.999986,
tr|G0R6Q2|G0R6Q2_HYPJQ,G0R6Q2,373,OTHER,0.0,1.0,
tr|G0R6Q3|G0R6Q3_HYPJQ,G0R6Q3,678,OTHER,0.0,0.999988,
tr|G0R6Q5|G0R6Q5_HYPJQ,G0R6Q5,241,SP,0.999838,0.000161,CS pos: 17-18. Pr: 0.9759
tr|G0R6Q7|G0R6Q7_HYPJQ,G0R6Q7,229,OTHER,0.0,0.999977,
tr|G0R6Q8|G0R6Q8_HYPJQ,G0R6Q8,311,OTHER,0.0,1.0,
tr|G0R6Q9|G0R6Q9_HYPJQ,G0R6Q9,490,OTHER,0.0,0.999993,
tr|G0R6R0|G0R6R0_HYPJQ,G0R6R0,407,OTHER,0.051187,0.94883,
tr|G0R6R1|G0R6R1_HYPJQ,G0R6R1,779,OTHER,0.0,0.99999,
tr|G0R6R2|G0R6R2_HYPJQ,G0R6R2,450,OTHER,0.0,0.999999,
tr|G0R6R5|G0R6R5_HYPJQ,G0R6R5,354,OTHER,0.0,1.0,
tr|G0R6R6|G0R6R6_HYPJQ,G0R6R6,355,OTHER,0.0,1.0,
tr|G0R6R7|G0R6R7_HYPJQ,G0R6R7,576,OTHER,0.044525,0.955484,
tr|G0R6R8|G0R6R8_HYPJQ,G0R6R8,463,OTHER,0.0,1.0,
tr|G0R6R9|G0R6R9_HYPJQ,G0R6R9,116,OTHER,0.0,1.0,
tr|G0R6S0|G0R6S0_HYPJQ,G0R6S0,504,OTHER,0.0,1.0,
tr|G0R6S1|G0R6S1_HYPJQ,G0R6S1,306,OTHER,0.0,0.999992,
tr|G0R6S2|G0R6S2_HYPJQ,G0R6S2,518,OTHER,0.0,1.0,
tr|G0R6S3|G0R6S3_HYPJQ,G0R6S3,276,SP,0.999822,0.000164,CS pos: 18-19. Pr: 0.9841
tr|G0R6S4|G0R6S4_HYPJQ,G0R6S4,425,SP,0.999566,0.000426,CS pos: 21-22. Pr: 0.9833
tr|G0R6S6|G0R6S6_HYPJQ,G0R6S6,449,OTHER,0.0,1.0,
tr|G0R6T5|G0R6T5_HYPJQ,G0R6T5,142,SP,0.999807,0.000202,CS pos: 37-38. Pr: 0.4068
tr|G0R6T7|G0R6T7_HYPJQ,G0R6T7,316,SP,0.999812,0.000179,CS pos: 19-20. Pr: 0.9709
tr|G0R6T9|G0R6T9_HYPJQ,G0R6T9,269,OTHER,0.0,1.0,
tr|G0R6U0|G0R6U0_HYPJQ,G0R6U0,529,OTHER,0.0,1.0,
tr|G0R6U8|G0R6U8_HYPJQ,G0R6U8,267,OTHER,0.0,0.999984,
tr|G0R6U9|G0R6U9_HYPJQ,G0R6U9,575,OTHER,0.0,1.0,
tr|G0R6V2|G0R6V2_HYPJQ,G0R6V2,98,OTHER,0.0,1.0,
tr|G0R6V4|G0R6V4_HYPJQ,G0R6V4,177,SP,0.999859,0.000158,CS pos: 18-19. Pr: 0.9804
tr|G0R6V5|G0R6V5_HYPJQ,G0R6V5,127,OTHER,0.0,0.999983,
tr|G0R6V6|G0R6V6_HYPJQ,G0R6V6,491,OTHER,0.0,1.0,
tr|G0R6V7|G0R6V7_HYPJQ,G0R6V7,217,OTHER,0.0,1.0,
tr|G0R6V8|G0R6V8_HYPJQ,G0R6V8,379,OTHER,0.0,1.0,
tr|G0R6V9|G0R6V9_HYPJQ,G0R6V9,227,OTHER,0.0,0.999981,
tr|G0R6W0|G0R6W0_HYPJQ,G0R6W0,1545,OTHER,0.0,0.999989,
tr|G0R6W1|G0R6W1_HYPJQ,G0R6W1,212,OTHER,0.0,1.0,
tr|G0R6W4|G0R6W4_HYPJQ,G0R6W4,598,OTHER,0.0,0.999998,
tr|G0R6W5|G0R6W5_HYPJQ,G0R6W5,195,OTHER,0.0,1.0,
tr|G0R6W7|G0R6W7_HYPJQ,G0R6W7,271,OTHER,0.0,0.999985,
tr|G0R6W8|G0R6W8_HYPJQ,G0R6W8,362,OTHER,0.0,1.0,
tr|G0R6X0|G0R6X0_HYPJQ,G0R6X0,427,OTHER,0.0,1.0,
tr|G0R6X1|G0R6X1_HYPJQ,G0R6X1,517,OTHER,0.0,1.0,
tr|G0R6X2|G0R6X2_HYPJQ,G0R6X2,213,OTHER,0.149449,0.850555,
tr|G0R6X3|G0R6X3_HYPJQ,G0R6X3,306,OTHER,0.0,1.0,
tr|G0R6X4|G0R6X4_HYPJQ,G0R6X4,312,OTHER,0.0,1.0,
tr|G0R6X5|G0R6X5_HYPJQ,G0R6X5,248,OTHER,0.0,1.0,
tr|G0R6X7|G0R6X7_HYPJQ,G0R6X7,368,OTHER,0.0,1.0,
tr|G0R6X9|G0R6X9_HYPJQ,G0R6X9,743,OTHER,0.0,1.0,
tr|G0R6Y1|G0R6Y1_HYPJQ,G0R6Y1,128,OTHER,0.0,1.0,
tr|G0R6Y5|G0R6Y5_HYPJQ,G0R6Y5,646,OTHER,0.0,1.0,
tr|G0R6Y6|G0R6Y6_HYPJQ,G0R6Y6,528,OTHER,0.0,0.999997,
tr|G0R6Y8|G0R6Y8_HYPJQ,G0R6Y8,518,OTHER,0.0,1.0,
tr|G0R6Z2|G0R6Z2_HYPJQ,G0R6Z2,779,OTHER,0.0,1.0,
tr|G0R6Z9|G0R6Z9_HYPJQ,G0R6Z9,98,OTHER,0.0,1.0,
tr|G0R700|G0R700_HYPJQ,G0R700,674,OTHER,0.0,1.0,
tr|G0R701|G0R701_HYPJQ,G0R701,344,OTHER,0.0,0.999987,
tr|G0R702|G0R702_HYPJQ,G0R702,410,OTHER,0.0,1.0,
tr|G0R703|G0R703_HYPJQ,G0R703,383,OTHER,0.0,1.0,
tr|G0R704|G0R704_HYPJQ,G0R704,591,OTHER,0.0,0.999993,
tr|G0R705|G0R705_HYPJQ,G0R705,278,OTHER,0.0,1.0,
tr|G0R706|G0R706_HYPJQ,G0R706,407,OTHER,0.0,0.999999,
tr|G0R708|G0R708_HYPJQ,G0R708,384,OTHER,0.0,1.0,
tr|G0R709|G0R709_HYPJQ,G0R709,276,OTHER,0.0,1.0,
tr|G0R714|G0R714_HYPJQ,G0R714,218,OTHER,0.0,1.0,
tr|G0R716|G0R716_HYPJQ,G0R716,97,OTHER,0.0,1.0,
tr|G0R717|G0R717_HYPJQ,G0R717,306,OTHER,0.0,0.999991,
tr|G0R719|G0R719_HYPJQ,G0R719,200,SP,0.999844,0.000165,CS pos: 25-26. Pr: 0.3251
tr|G0R722|G0R722_HYPJQ,G0R722,710,OTHER,0.0,1.0,
tr|G0R723|G0R723_HYPJQ,G0R723,632,OTHER,0.0,1.0,
tr|G0R724|G0R724_HYPJQ,G0R724,369,OTHER,0.0,1.0,
tr|G0R727|G0R727_HYPJQ,G0R727,411,OTHER,0.0,1.0,
tr|G0R730|G0R730_HYPJQ,G0R730,366,OTHER,0.0,1.0,
tr|G0R731|G0R731_HYPJQ,G0R731,577,OTHER,0.0,1.0,
tr|G0R732|G0R732_HYPJQ,G0R732,191,OTHER,0.0,1.0,
tr|G0R734|G0R734_HYPJQ,G0R734,125,OTHER,0.0,1.0,
tr|G0R735|G0R735_HYPJQ,G0R735,515,OTHER,0.0,1.0,
tr|G0R736|G0R736_HYPJQ,G0R736,519,OTHER,0.0,1.0,
tr|G0R739|G0R739_HYPJQ,G0R739,432,OTHER,0.0,1.0,
tr|G0R740|G0R740_HYPJQ,G0R740,432,OTHER,2e-06,1.0,
tr|G0R741|G0R741_HYPJQ,G0R741,411,SP,0.666319,0.333676,CS pos: 23-24. Pr: 0.4658
tr|G0R742|G0R742_HYPJQ,G0R742,233,OTHER,0.0,1.0,
tr|G0R743|G0R743_HYPJQ,G0R743,563,OTHER,0.0,0.999999,
tr|G0R745|G0R745_HYPJQ,G0R745,488,OTHER,0.0,1.0,
tr|G0R746|G0R746_HYPJQ,G0R746,233,OTHER,0.0,1.0,
tr|G0R747|G0R747_HYPJQ,G0R747,447,OTHER,0.0,1.0,
tr|G0R748|G0R748_HYPJQ,G0R748,426,OTHER,0.0,1.0,
tr|G0R749|G0R749_HYPJQ,G0R749,421,OTHER,0.0,1.0,
tr|G0R750|G0R750_HYPJQ,G0R750,238,OTHER,0.0,1.0,
tr|G0R751|G0R751_HYPJQ,G0R751,163,OTHER,0.0,0.999988,
tr|G0R757|G0R757_HYPJQ,G0R757,56,OTHER,0.0,0.999985,
tr|G0R759|G0R759_HYPJQ,G0R759,166,OTHER,0.0,1.0,
tr|G0R760|G0R760_HYPJQ,G0R760,824,OTHER,0.0,0.999983,
tr|G0R761|G0R761_HYPJQ,G0R761,352,OTHER,0.0,1.0,
tr|G0R762|G0R762_HYPJQ,G0R762,495,OTHER,0.0,1.0,
tr|G0R763|G0R763_HYPJQ,G0R763,1660,OTHER,0.0,1.0,
tr|G0R765|G0R765_HYPJQ,G0R765,842,OTHER,0.0,1.0,
tr|G0R766|G0R766_HYPJQ,G0R766,731,OTHER,0.0,0.999995,
tr|G0R768|G0R768_HYPJQ,G0R768,658,OTHER,0.0,1.0,
tr|G0R769|G0R769_HYPJQ,G0R769,407,OTHER,0.0,1.0,
tr|G0R770|G0R770_HYPJQ,G0R770,1207,OTHER,0.0,1.0,
tr|G0R771|G0R771_HYPJQ,G0R771,457,SP,0.999836,0.000173,CS pos: 23-24. Pr: 0.9732
tr|G0R773|G0R773_HYPJQ,G0R773,337,SP,0.999808,0.000167,CS pos: 20-21. Pr: 0.8218
tr|G0R774|G0R774_HYPJQ,G0R774,298,OTHER,0.0,1.0,
tr|G0R776|G0R776_HYPJQ,G0R776,351,OTHER,0.477161,0.522818,
tr|G0R778|G0R778_HYPJQ,G0R778,113,OTHER,0.0,1.0,
tr|G0R780|G0R780_HYPJQ,G0R780,199,OTHER,0.0,1.0,
tr|G0R781|G0R781_HYPJQ,G0R781,763,OTHER,0.0,1.0,
tr|G0R782|G0R782_HYPJQ,G0R782,458,OTHER,0.0,1.0,
tr|G0R784|G0R784_HYPJQ,G0R784,660,OTHER,0.0,1.0,
tr|G0R785|G0R785_HYPJQ,G0R785,272,OTHER,0.0,0.999986,
tr|G0R786|G0R786_HYPJQ,G0R786,329,OTHER,0.0,1.0,
tr|G0R787|G0R787_HYPJQ,G0R787,141,OTHER,0.0,1.0,
tr|G0R788|G0R788_HYPJQ,G0R788,171,OTHER,0.0,1.0,
tr|G0R790|G0R790_HYPJQ,G0R790,1387,OTHER,0.0,1.0,
tr|G0R793|G0R793_HYPJQ,G0R793,617,OTHER,0.0,1.0,
tr|G0R794|G0R794_HYPJQ,G0R794,798,OTHER,0.0,1.0,
tr|G0R796|G0R796_HYPJQ,G0R796,488,OTHER,0.0,0.999994,
tr|G0R7A3|G0R7A3_HYPJQ,G0R7A3,72,OTHER,0.0,0.999978,
tr|G0R7A5|G0R7A5_HYPJQ,G0R7A5,94,OTHER,0.0,1.0,
tr|G0R7A6|G0R7A6_HYPJQ,G0R7A6,506,OTHER,0.0,1.0,
tr|G0R7A7|G0R7A7_HYPJQ,G0R7A7,126,OTHER,0.0,1.0,
tr|G0R7A8|G0R7A8_HYPJQ,G0R7A8,320,OTHER,0.006148,0.993885,
tr|G0R7A9|G0R7A9_HYPJQ,G0R7A9,318,OTHER,0.0,1.0,
tr|G0R7B2|G0R7B2_HYPJQ,G0R7B2,130,OTHER,0.0,1.0,
tr|G0R7B3|G0R7B3_HYPJQ,G0R7B3,534,OTHER,0.0,1.0,
tr|G0R7B4|G0R7B4_HYPJQ,G0R7B4,497,OTHER,0.0,1.0,
tr|G0R7B6|G0R7B6_HYPJQ,G0R7B6,170,OTHER,0.0,1.0,
tr|G0R7B8|G0R7B8_HYPJQ,G0R7B8,514,OTHER,0.0,1.0,
tr|G0R7C0|G0R7C0_HYPJQ,G0R7C0,438,OTHER,0.0,0.99998,
tr|G0R7C1|G0R7C1_HYPJQ,G0R7C1,295,OTHER,0.0,1.0,
tr|G0R7C2|G0R7C2_HYPJQ,G0R7C2,222,OTHER,0.0,0.999994,
tr|G0R7C3|G0R7C3_HYPJQ,G0R7C3,1070,OTHER,0.0,1.0,
tr|G0R7C4|G0R7C4_HYPJQ,G0R7C4,219,OTHER,0.0,1.0,
tr|G0R7C5|G0R7C5_HYPJQ,G0R7C5,547,OTHER,0.0,1.0,
tr|G0R7C6|G0R7C6_HYPJQ,G0R7C6,471,OTHER,0.0,1.0,
tr|G0R7C7|G0R7C7_HYPJQ,G0R7C7,532,OTHER,0.0,1.0,
tr|G0R7C8|G0R7C8_HYPJQ,G0R7C8,423,OTHER,0.0,1.0,
tr|G0R7C9|G0R7C9_HYPJQ,G0R7C9,92,OTHER,0.0,0.999999,
tr|G0R7D0|G0R7D0_HYPJQ,G0R7D0,641,OTHER,0.0,1.0,
tr|G0R7D1|G0R7D1_HYPJQ,G0R7D1,346,OTHER,0.0,1.0,
tr|G0R7D5|G0R7D5_HYPJQ,G0R7D5,372,OTHER,0.0,0.999991,
tr|G0R7D6|G0R7D6_HYPJQ,G0R7D6,113,OTHER,0.0,1.0,
tr|G0R7D7|G0R7D7_HYPJQ,G0R7D7,432,OTHER,0.0,0.999987,
tr|G0R7D9|G0R7D9_HYPJQ,G0R7D9,448,OTHER,0.0,1.0,
tr|G0R7E0|G0R7E0_HYPJQ,G0R7E0,110,OTHER,0.0,1.0,
tr|G0R7E1|G0R7E1_HYPJQ,G0R7E1,147,OTHER,0.0,1.0,
tr|G0R7E2|G0R7E2_HYPJQ,G0R7E2,343,OTHER,0.0,1.0,
tr|G0R7E5|G0R7E5_HYPJQ,G0R7E5,262,OTHER,0.0,1.0,
tr|G0R7E7|G0R7E7_HYPJQ,G0R7E7,289,OTHER,0.0,1.0,
tr|G0R7F1|G0R7F1_HYPJQ,G0R7F1,721,OTHER,0.0,1.0,
tr|G0R7F5|G0R7F5_HYPJQ,G0R7F5,632,OTHER,0.0,1.0,
tr|G0R7F6|G0R7F6_HYPJQ,G0R7F6,231,OTHER,0.0,0.999993,
tr|G0R7G0|G0R7G0_HYPJQ,G0R7G0,253,OTHER,0.0,1.0,
tr|G0R7G7|G0R7G7_HYPJQ,G0R7G7,1490,OTHER,0.0,1.0,
tr|G0R7H0|G0R7H0_HYPJQ,G0R7H0,636,OTHER,0.0,1.0,
tr|G0R7H1|G0R7H1_HYPJQ,G0R7H1,286,OTHER,0.0,1.0,
tr|G0R7H2|G0R7H2_HYPJQ,G0R7H2,282,OTHER,0.0,0.99999,
tr|G0R7H5|G0R7H5_HYPJQ,G0R7H5,451,OTHER,0.0,1.0,
tr|G0R7H7|G0R7H7_HYPJQ,G0R7H7,128,OTHER,0.0,1.0,
tr|G0R7H8|G0R7H8_HYPJQ,G0R7H8,350,OTHER,0.0,0.999998,
tr|G0R7I4|G0R7I4_HYPJQ,G0R7I4,884,OTHER,0.0,1.0,
tr|G0R7I5|G0R7I5_HYPJQ,G0R7I5,400,OTHER,0.0,1.0,
tr|G0R7I6|G0R7I6_HYPJQ,G0R7I6,713,OTHER,0.0,1.0,
tr|G0R7I7|G0R7I7_HYPJQ,G0R7I7,986,OTHER,0.0,1.0,
tr|G0R7I8|G0R7I8_HYPJQ,G0R7I8,562,OTHER,0.0,1.0,
tr|G0R7J2|G0R7J2_HYPJQ,G0R7J2,951,OTHER,0.0,1.0,
tr|G0R7J4|G0R7J4_HYPJQ,G0R7J4,425,OTHER,2.1e-05,0.99997,
