protein_id,length
tr|G0RWZ7|G0RWZ7_HYPJQ,265
tr|G0RWZ9|G0RWZ9_HYPJQ,618
tr|G0RX00|G0RX00_HYPJQ,59
tr|G0RX02|G0RX02_HYPJQ,240
tr|G0RX09|G0RX09_HYPJQ,1666
tr|G0RX10|G0RX10_HYPJQ,136
tr|G0RX16|G0RX16_HYPJQ,1276
tr|G0RX18|G0RX18_HYPJQ,310
tr|G0RX23|G0RX23_HYPJQ,1032
tr|G0RX24|G0RX24_HYPJQ,287
tr|G0RX25|G0RX25_HYPJQ,73
tr|G0RX27|G0RX27_HYPJQ,979
tr|G0RX30|G0RX30_HYPJQ,639
tr|G0RX33|G0RX33_HYPJQ,1069
tr|G0RX35|G0RX35_HYPJQ,707
tr|G0RX37|G0RX37_HYPJQ,433
tr|G0RX40|G0RX40_HYPJQ,468
tr|G0RX41|G0RX41_HYPJQ,476
tr|G0RX44|G0RX44_HYPJQ,609
tr|G0RX48|G0RX48_HYPJQ,258
tr|G0RX50|G0RX50_HYPJQ,407
tr|G0RX54|G0RX54_HYPJQ,268
tr|G0RX60|G0RX60_HYPJQ,892
tr|G0RX65|G0RX65_HYPJQ,1023
tr|G0RX67|G0RX67_HYPJQ,366
tr|G0RX81|G0RX81_HYPJQ,994
tr|G0RX84|G0RX84_HYPJQ,95
tr|G0RX90|G0RX90_HYPJQ,648
tr|G0RX93|G0RX93_HYPJQ,697
tr|G0RXA8|G0RXA8_HYPJQ,576
tr|G0RXB0|G0RXB0_HYPJQ,331
tr|G0RXB1|G0RXB1_HYPJQ,806
tr|G0RXC6|G0RXC6_HYPJQ,133
tr|G0RXC7|G0RXC7_HYPJQ,438
tr|G0RXD9|G0RXD9_HYPJQ,485
tr|G0RXE0|G0RXE0_HYPJQ,417
tr|G0RXE5|G0RXE5_HYPJQ,1170
tr|G0RXE7|G0RXE7_HYPJQ,582
tr|G0RXE9|G0RXE9_HYPJQ,612
tr|G0RXF1|G0RXF1_HYPJQ,637
tr|G0RXG4|G0RXG4_HYPJQ,1324
tr|G0RXH1|G0RXH1_HYPJQ,525
tr|G0RXI2|G0RXI2_HYPJQ,373
tr|G0RXI3|G0RXI3_HYPJQ,446
tr|G0RXJ3|G0RXJ3_HYPJQ,283
tr|G0RXJ6|G0RXJ6_HYPJQ,345
tr|G0RXK2|G0RXK2_HYPJQ,1227
tr|G0RXK4|G0RXK4_HYPJQ,717
tr|G0RXM2|G0RXM2_HYPJQ,745
tr|G0RXM5|G0RXM5_HYPJQ,696
tr|G0RXN2|G0RXN2_HYPJQ,359
tr|G0RXN7|G0RXN7_HYPJQ,148
tr|G0RXQ1|G0RXQ1_HYPJQ,216
tr|G0R6P4|G0R6P4_HYPJQ,197
tr|G0R6P7|G0R6P7_HYPJQ,770
tr|G0R6P8|G0R6P8_HYPJQ,708
tr|G0R6P9|G0R6P9_HYPJQ,97
tr|G0R6Q1|G0R6Q1_HYPJQ,569
tr|G0R6Q2|G0R6Q2_HYPJQ,373
tr|G0R6Q3|G0R6Q3_HYPJQ,678
tr|G0R6Q5|G0R6Q5_HYPJQ,241
tr|G0R6Q7|G0R6Q7_HYPJQ,229
tr|G0R6Q8|G0R6Q8_HYPJQ,311
tr|G0R6Q9|G0R6Q9_HYPJQ,490
tr|G0R6R0|G0R6R0_HYPJQ,407
tr|G0R6R1|G0R6R1_HYPJQ,779
tr|G0R6R2|G0R6R2_HYPJQ,450
tr|G0R6R5|G0R6R5_HYPJQ,354
tr|G0R6R6|G0R6R6_HYPJQ,355
tr|G0R6R7|G0R6R7_HYPJQ,576
tr|G0R6R8|G0R6R8_HYPJQ,463
tr|G0R6R9|G0R6R9_HYPJQ,116
tr|G0R6S0|G0R6S0_HYPJQ,504
tr|G0R6S1|G0R6S1_HYPJQ,306
tr|G0R6S2|G0R6S2_HYPJQ,518
tr|G0R6S3|G0R6S3_HYPJQ,276
tr|G0R6S4|G0R6S4_HYPJQ,425
tr|G0R6S6|G0R6S6_HYPJQ,449
tr|G0R6T5|G0R6T5_HYPJQ,142
tr|G0R6T7|G0R6T7_HYPJQ,316
tr|G0R6T9|G0R6T9_HYPJQ,269
tr|G0R6U0|G0R6U0_HYPJQ,529
tr|G0R6U8|G0R6U8_HYPJQ,267
tr|G0R6U9|G0R6U9_HYPJQ,575
tr|G0R6V2|G0R6V2_HYPJQ,98
tr|G0R6V4|G0R6V4_HYPJQ,177
tr|G0R6V5|G0R6V5_HYPJQ,127
tr|G0R6V6|G0R6V6_HYPJQ,491
tr|G0R6V7|G0R6V7_HYPJQ,217
tr|G0R6V8|G0R6V8_HYPJQ,379
tr|G0R6V9|G0R6V9_HYPJQ,227
tr|G0R6W0|G0R6W0_HYPJQ,1545
tr|G0R6W1|G0R6W1_HYPJQ,212
tr|G0R6W4|G0R6W4_HYPJQ,598
tr|G0R6W5|G0R6W5_HYPJQ,195
tr|G0R6W7|G0R6W7_HYPJQ,271
tr|G0R6W8|G0R6W8_HYPJQ,362
tr|G0R6X0|G0R6X0_HYPJQ,427
tr|G0R6X1|G0R6X1_HYPJQ,517
tr|G0R6X2|G0R6X2_HYPJQ,213
tr|G0R6X3|G0R6X3_HYPJQ,306
tr|G0R6X4|G0R6X4_HYPJQ,312
tr|G0R6X5|G0R6X5_HYPJQ,248
tr|G0R6X7|G0R6X7_HYPJQ,368
tr|G0R6X9|G0R6X9_HYPJQ,743
tr|G0R6Y1|G0R6Y1_HYPJQ,128
tr|G0R6Y5|G0R6Y5_HYPJQ,646
tr|G0R6Y6|G0R6Y6_HYPJQ,528
tr|G0R6Y8|G0R6Y8_HYPJQ,518
tr|G0R6Z2|G0R6Z2_HYPJQ,779
tr|G0R6Z9|G0R6Z9_HYPJQ,98
tr|G0R700|G0R700_HYPJQ,674
tr|G0R701|G0R701_HYPJQ,344
tr|G0R702|G0R702_HYPJQ,410
tr|G0R703|G0R703_HYPJQ,383
tr|G0R704|G0R704_HYPJQ,591
tr|G0R705|G0R705_HYPJQ,278
tr|G0R706|G0R706_HYPJQ,407
tr|G0R708|G0R708_HYPJQ,384
tr|G0R709|G0R709_HYPJQ,276
tr|G0R714|G0R714_HYPJQ,218
tr|G0R716|G0R716_HYPJQ,97
tr|G0R717|G0R717_HYPJQ,306
tr|G0R719|G0R719_HYPJQ,200
tr|G0R722|G0R722_HYPJQ,710
tr|G0R723|G0R723_HYPJQ,632
tr|G0R724|G0R724_HYPJQ,369
tr|G0R727|G0R727_HYPJQ,411
tr|G0R730|G0R730_HYPJQ,366
tr|G0R731|G0R731_HYPJQ,577
tr|G0R732|G0R732_HYPJQ,191
tr|G0R734|G0R734_HYPJQ,125
tr|G0R735|G0R735_HYPJQ,515
tr|G0R736|G0R736_HYPJQ,519
tr|G0R739|G0R739_HYPJQ,432
tr|G0R740|G0R740_HYPJQ,432
tr|G0R741|G0R741_HYPJQ,411
tr|G0R742|G0R742_HYPJQ,233
tr|G0R743|G0R743_HYPJQ,563
tr|G0R745|G0R745_HYPJQ,488
tr|G0R746|G0R746_HYPJQ,233
tr|G0R747|G0R747_HYPJQ,447
tr|G0R748|G0R748_HYPJQ,426
tr|G0R749|G0R749_HYPJQ,421
tr|G0R750|G0R750_HYPJQ,238
tr|G0R751|G0R751_HYPJQ,163
tr|G0R757|G0R757_HYPJQ,56
tr|G0R759|G0R759_HYPJQ,166
tr|G0R760|G0R760_HYPJQ,824
tr|G0R761|G0R761_HYPJQ,352
tr|G0R762|G0R762_HYPJQ,495
tr|G0R763|G0R763_HYPJQ,1660
tr|G0R765|G0R765_HYPJQ,842
tr|G0R766|G0R766_HYPJQ,731
tr|G0R768|G0R768_HYPJQ,658
tr|G0R769|G0R769_HYPJQ,407
tr|G0R770|G0R770_HYPJQ,1207
tr|G0R771|G0R771_HYPJQ,457
tr|G0R773|G0R773_HYPJQ,337
tr|G0R774|G0R774_HYPJQ,298
tr|G0R776|G0R776_HYPJQ,351
tr|G0R778|G0R778_HYPJQ,113
tr|G0R780|G0R780_HYPJQ,199
tr|G0R781|G0R781_HYPJQ,763
tr|G0R782|G0R782_HYPJQ,458
tr|G0R784|G0R784_HYPJQ,660
tr|G0R785|G0R785_HYPJQ,272
tr|G0R786|G0R786_HYPJQ,329
tr|G0R787|G0R787_HYPJQ,141
tr|G0R788|G0R788_HYPJQ,171
tr|G0R790|G0R790_HYPJQ,1387
tr|G0R793|G0R793_HYPJQ,617
tr|G0R794|G0R794_HYPJQ,798
tr|G0R796|G0R796_HYPJQ,488
tr|G0R7A3|G0R7A3_HYPJQ,72
tr|G0R7A5|G0R7A5_HYPJQ,94
tr|G0R7A6|G0R7A6_HYPJQ,506
tr|G0R7A7|G0R7A7_HYPJQ,126
tr|G0R7A8|G0R7A8_HYPJQ,320
tr|G0R7A9|G0R7A9_HYPJQ,318
tr|G0R7B2|G0R7B2_HYPJQ,130
tr|G0R7B3|G0R7B3_HYPJQ,534
tr|G0R7B4|G0R7B4_HYPJQ,497
tr|G0R7B6|G0R7B6_HYPJQ,170
tr|G0R7B8|G0R7B8_HYPJQ,514
tr|G0R7C0|G0R7C0_HYPJQ,438
tr|G0R7C1|G0R7C1_HYPJQ,295
tr|G0R7C2|G0R7C2_HYPJQ,222
tr|G0R7C3|G0R7C3_HYPJQ,1070
tr|G0R7C4|G0R7C4_HYPJQ,219
tr|G0R7C5|G0R7C5_HYPJQ,547
tr|G0R7C6|G0R7C6_HYPJQ,471
tr|G0R7C7|G0R7C7_HYPJQ,532
tr|G0R7C8|G0R7C8_HYPJQ,423
tr|G0R7C9|G0R7C9_HYPJQ,92
tr|G0R7D0|G0R7D0_HYPJQ,641
tr|G0R7D1|G0R7D1_HYPJQ,346
tr|G0R7D5|G0R7D5_HYPJQ,372
tr|G0R7D6|G0R7D6_HYPJQ,113
tr|G0R7D7|G0R7D7_HYPJQ,432
tr|G0R7D9|G0R7D9_HYPJQ,448
tr|G0R7E0|G0R7E0_HYPJQ,110
tr|G0R7E1|G0R7E1_HYPJQ,147
tr|G0R7E2|G0R7E2_HYPJQ,343
tr|G0R7E5|G0R7E5_HYPJQ,262
tr|G0R7E7|G0R7E7_HYPJQ,289
tr|G0R7F1|G0R7F1_HYPJQ,721
tr|G0R7F5|G0R7F5_HYPJQ,632
tr|G0R7F6|G0R7F6_HYPJQ,231
tr|G0R7G0|G0R7G0_HYPJQ,253
tr|G0R7G7|G0R7G7_HYPJQ,1490
tr|G0R7H0|G0R7H0_HYPJQ,636
tr|G0R7H1|G0R7H1_HYPJQ,286
tr|G0R7H2|G0R7H2_HYPJQ,282
tr|G0R7H5|G0R7H5_HYPJQ,451
tr|G0R7H7|G0R7H7_HYPJQ,128
tr|G0R7H8|G0R7H8_HYPJQ,350
tr|G0R7I4|G0R7I4_HYPJQ,884
tr|G0R7I5|G0R7I5_HYPJQ,400
tr|G0R7I6|G0R7I6_HYPJQ,713
tr|G0R7I7|G0R7I7_HYPJQ,986
tr|G0R7I8|G0R7I8_HYPJQ,562
tr|G0R7J2|G0R7J2_HYPJQ,951
tr|G0R7J4|G0R7J4_HYPJQ,425
tr|G0R7J5|G0R7J5_HYPJQ,128
tr|G0R7J6|G0R7J6_HYPJQ,446
tr|G0R7J8|G0R7J8_HYPJQ,100
tr|G0R7J9|G0R7J9_HYPJQ,551
tr|G0R7K2|G0R7K2_HYPJQ,431
tr|G0R7K9|G0R7K9_HYPJQ,223
tr|G0R7L2|G0R7L2_HYPJQ,109
tr|G0R7L3|G0R7L3_HYPJQ,56
tr|G0R7L4|G0R7L4_HYPJQ,238
tr|G0R7L5|G0R7L5_HYPJQ,521
tr|G0R7L6|G0R7L6_HYPJQ,584
tr|G0R7L7|G0R7L7_HYPJQ,423
tr|G0R7L8|G0R7L8_HYPJQ,1942
tr|G0R7M0|G0R7M0_HYPJQ,749
tr|G0R7M1|G0R7M1_HYPJQ,73
tr|G0R7M2|G0R7M2_HYPJQ,645
tr|G0R7M3|G0R7M3_HYPJQ,306
tr|G0R7M4|G0R7M4_HYPJQ,463
tr|G0R7M5|G0R7M5_HYPJQ,257
tr|G0R7M6|G0R7M6_HYPJQ,276
tr|G0R7M7|G0R7M7_HYPJQ,273
tr|G0R7M9|G0R7M9_HYPJQ,186
tr|G0R7N0|G0R7N0_HYPJQ,327
tr|G0R7N1|G0R7N1_HYPJQ,373
tr|G0R7N3|G0R7N3_HYPJQ,396
tr|G0R7N4|G0R7N4_HYPJQ,1846
tr|G0R7N6|G0R7N6_HYPJQ,161
tr|G0R7N8|G0R7N8_HYPJQ,293
tr|G0R7N9|G0R7N9_HYPJQ,70
tr|G0R7P0|G0R7P0_HYPJQ,648
tr|G0R7P1|G0R7P1_HYPJQ,264
tr|G0R7P2|G0R7P2_HYPJQ,149
tr|G0R7P3|G0R7P3_HYPJQ,165
tr|G0R7P4|G0R7P4_HYPJQ,254
tr|G0R7P5|G0R7P5_HYPJQ,1025
tr|G0R7P8|G0R7P8_HYPJQ,739
tr|G0R7P9|G0R7P9_HYPJQ,339
tr|G0R7Q6|G0R7Q6_HYPJQ,1559
tr|G0R7Q7|G0R7Q7_HYPJQ,2046
tr|G0R7Q9|G0R7Q9_HYPJQ,164
tr|G0R7R0|G0R7R0_HYPJQ,519
tr|G0R7R1|G0R7R1_HYPJQ,254
tr|G0R7R3|G0R7R3_HYPJQ,888
tr|G0R7R4|G0R7R4_HYPJQ,262
tr|G0R7R5|G0R7R5_HYPJQ,148
tr|G0R7R6|G0R7R6_HYPJQ,123
tr|G0R7R8|G0R7R8_HYPJQ,490
tr|G0R7R9|G0R7R9_HYPJQ,439
tr|G0R7S1|G0R7S1_HYPJQ,279
tr|G0R7S2|G0R7S2_HYPJQ,69
tr|G0R7S3|G0R7S3_HYPJQ,634
tr|G0R7S4|G0R7S4_HYPJQ,157
tr|G0R7S5|G0R7S5_HYPJQ,94
tr|G0R7S6|G0R7S6_HYPJQ,177
tr|G0R7S7|G0R7S7_HYPJQ,107
tr|G0R7T0|G0R7T0_HYPJQ,659
tr|G0R7T1|G0R7T1_HYPJQ,181
tr|G0R7T3|G0R7T3_HYPJQ,96
tr|G0R7T6|G0R7T6_HYPJQ,392
tr|G0R7T9|G0R7T9_HYPJQ,181
tr|G0R7U0|G0R7U0_HYPJQ,651
tr|G0R7U1|G0R7U1_HYPJQ,204
tr|G0R7U3|G0R7U3_HYPJQ,156
tr|G0R7U4|G0R7U4_HYPJQ,273
tr|G0R7U7|G0R7U7_HYPJQ,417
tr|G0R7U8|G0R7U8_HYPJQ,460
tr|G0R7U9|G0R7U9_HYPJQ,561
tr|G0R7V0|G0R7V0_HYPJQ,234
tr|G0R7V1|G0R7V1_HYPJQ,539
tr|G0R7V2|G0R7V2_HYPJQ,207
tr|G0R7V5|G0R7V5_HYPJQ,339
tr|G0R7V6|G0R7V6_HYPJQ,524
tr|G0R7V7|G0R7V7_HYPJQ,521
tr|G0R7V8|G0R7V8_HYPJQ,213
tr|G0R7W0|G0R7W0_HYPJQ,1004
tr|G0R7W2|G0R7W2_HYPJQ,313
tr|G0R7W3|G0R7W3_HYPJQ,336
tr|G0R7W4|G0R7W4_HYPJQ,162
tr|G0R7W5|G0R7W5_HYPJQ,702
tr|G0R7W6|G0R7W6_HYPJQ,268
tr|G0R7W8|G0R7W8_HYPJQ,665
tr|G0R7W9|G0R7W9_HYPJQ,362
tr|G0R7X0|G0R7X0_HYPJQ,315
tr|G0R7X1|G0R7X1_HYPJQ,301
tr|G0R7X4|G0R7X4_HYPJQ,548
tr|G0R7X5|G0R7X5_HYPJQ,131
tr|G0R7X6|G0R7X6_HYPJQ,643
tr|G0R7X8|G0R7X8_HYPJQ,505
tr|G0R7X9|G0R7X9_HYPJQ,138
tr|G0R7Y0|G0R7Y0_HYPJQ,743
tr|G0R7Y1|G0R7Y1_HYPJQ,249
tr|G0R7Y3|G0R7Y3_HYPJQ,1204
tr|G0R7Y5|G0R7Y5_HYPJQ,1191
tr|G0R7Y8|G0R7Y8_HYPJQ,1473
tr|G0R7Y9|G0R7Y9_HYPJQ,711
tr|G0R7Z0|G0R7Z0_HYPJQ,411
tr|G0R7Z1|G0R7Z1_HYPJQ,1069
tr|G0R7Z2|G0R7Z2_HYPJQ,921
tr|G0R7Z8|G0R7Z8_HYPJQ,281
tr|G0R7Z9|G0R7Z9_HYPJQ,589
tr|G0R801|G0R801_HYPJQ,340
tr|G0R802|G0R802_HYPJQ,425
tr|G0R803|G0R803_HYPJQ,294
tr|G0R804|G0R804_HYPJQ,683
tr|G0R806|G0R806_HYPJQ,1051
tr|G0R808|G0R808_HYPJQ,423
tr|G0R813|G0R813_HYPJQ,369
tr|G0R814|G0R814_HYPJQ,610
tr|G0R815|G0R815_HYPJQ,711
tr|G0R816|G0R816_HYPJQ,259
tr|G0R817|G0R817_HYPJQ,487
tr|G0R818|G0R818_HYPJQ,839
tr|G0R819|G0R819_HYPJQ,389
tr|G0R821|G0R821_HYPJQ,562
tr|G0R822|G0R822_HYPJQ,629
tr|G0R823|G0R823_HYPJQ,201
tr|G0R824|G0R824_HYPJQ,577
tr|G0R825|G0R825_HYPJQ,601
tr|G0R827|G0R827_HYPJQ,544
tr|G0R828|G0R828_HYPJQ,1060
tr|G0R830|G0R830_HYPJQ,144
tr|G0R831|G0R831_HYPJQ,620
tr|G0R832|G0R832_HYPJQ,1076
tr|G0R833|G0R833_HYPJQ,256
tr|G0R837|G0R837_HYPJQ,342
tr|G0R838|G0R838_HYPJQ,301
tr|G0R839|G0R839_HYPJQ,702
tr|G0R840|G0R840_HYPJQ,623
tr|G0R841|G0R841_HYPJQ,464
tr|G0R842|G0R842_HYPJQ,616
tr|G0R843|G0R843_HYPJQ,730
tr|G0R844|G0R844_HYPJQ,550
tr|G0R845|G0R845_HYPJQ,671
tr|G0R848|G0R848_HYPJQ,482
tr|G0R849|G0R849_HYPJQ,439
tr|G0R850|G0R850_HYPJQ,757
tr|G0R851|G0R851_HYPJQ,385
tr|G0R855|G0R855_HYPJQ,502
tr|G0R857|G0R857_HYPJQ,562
tr|G0R858|G0R858_HYPJQ,647
tr|G0R859|G0R859_HYPJQ,1141
tr|G0R860|G0R860_HYPJQ,824
tr|G0R863|G0R863_HYPJQ,258
tr|G0R864|G0R864_HYPJQ,842
tr|G0R865|G0R865_HYPJQ,634
tr|G0R868|G0R868_HYPJQ,153
tr|G0R870|G0R870_HYPJQ,719
tr|G0R871|G0R871_HYPJQ,166
tr|G0R874|G0R874_HYPJQ,376
tr|G0R877|G0R877_HYPJQ,293
tr|G0R878|G0R878_HYPJQ,349
tr|G0R879|G0R879_HYPJQ,1002
tr|G0R880|G0R880_HYPJQ,177
tr|G0R883|G0R883_HYPJQ,1052
tr|G0R884|G0R884_HYPJQ,192
tr|G0R885|G0R885_HYPJQ,146
tr|G0R886|G0R886_HYPJQ,150
tr|G0R887|G0R887_HYPJQ,227
tr|G0R888|G0R888_HYPJQ,507
tr|G0R889|G0R889_HYPJQ,67
tr|G0R890|G0R890_HYPJQ,160
tr|G0R891|G0R891_HYPJQ,204
tr|G0R893|G0R893_HYPJQ,451
tr|G0R895|G0R895_HYPJQ,777
tr|G0R896|G0R896_HYPJQ,656
tr|G0R898|G0R898_HYPJQ,284
tr|G0R899|G0R899_HYPJQ,224
tr|G0R8A0|G0R8A0_HYPJQ,224
tr|G0R8A2|G0R8A2_HYPJQ,283
tr|G0R8A4|G0R8A4_HYPJQ,78
tr|G0R8A5|G0R8A5_HYPJQ,147
tr|G0R8A7|G0R8A7_HYPJQ,293
tr|G0R8A8|G0R8A8_HYPJQ,286
tr|G0R8A9|G0R8A9_HYPJQ,744
tr|G0R8B0|G0R8B0_HYPJQ,247
tr|G0R8B1|G0R8B1_HYPJQ,463
tr|G0R8B2|G0R8B2_HYPJQ,480
tr|G0R8B3|G0R8B3_HYPJQ,341
tr|G0R8B4|G0R8B4_HYPJQ,605
tr|G0R8B5|G0R8B5_HYPJQ,411
tr|G0R8B6|G0R8B6_HYPJQ,272
tr|G0R8B7|G0R8B7_HYPJQ,941
tr|G0R8B8|G0R8B8_HYPJQ,639
tr|G0R8C1|G0R8C1_HYPJQ,453
tr|G0R8C3|G0R8C3_HYPJQ,86
tr|G0R8C5|G0R8C5_HYPJQ,280
tr|G0R8C6|G0R8C6_HYPJQ,514
tr|G0R8C7|G0R8C7_HYPJQ,755
tr|G0R8D2|G0R8D2_HYPJQ,348
tr|G0R8D3|G0R8D3_HYPJQ,475
tr|G0R8D4|G0R8D4_HYPJQ,562
tr|G0R8D5|G0R8D5_HYPJQ,769
tr|G0R8D7|G0R8D7_HYPJQ,569
tr|G0R8D8|G0R8D8_HYPJQ,706
tr|G0R8D9|G0R8D9_HYPJQ,212
tr|G0R8E0|G0R8E0_HYPJQ,469
tr|G0R8E1|G0R8E1_HYPJQ,165
tr|G0R8E2|G0R8E2_HYPJQ,269
tr|G0R8E3|G0R8E3_HYPJQ,406
tr|G0R8E4|G0R8E4_HYPJQ,506
tr|G0R8E7|G0R8E7_HYPJQ,121
tr|G0R8E9|G0R8E9_HYPJQ,299
tr|G0R8F0|G0R8F0_HYPJQ,183
tr|G0R8F1|G0R8F1_HYPJQ,898
tr|G0R8F5|G0R8F5_HYPJQ,752
tr|G0R8F6|G0R8F6_HYPJQ,341
tr|G0R8F7|G0R8F7_HYPJQ,347
tr|G0R8F8|G0R8F8_HYPJQ,625
tr|G0R8F9|G0R8F9_HYPJQ,283
tr|G0R8G0|G0R8G0_HYPJQ,521
tr|G0R8G1|G0R8G1_HYPJQ,355
tr|G0R8G2|G0R8G2_HYPJQ,118
tr|G0R8G3|G0R8G3_HYPJQ,675
tr|G0R8G5|G0R8G5_HYPJQ,292
tr|G0R8G8|G0R8G8_HYPJQ,310
tr|G0R8H0|G0R8H0_HYPJQ,2095
tr|G0R8H2|G0R8H2_HYPJQ,105
tr|G0R8H4|G0R8H4_HYPJQ,377
tr|G0R8H5|G0R8H5_HYPJQ,214
tr|G0R8H6|G0R8H6_HYPJQ,211
tr|G0R8H8|G0R8H8_HYPJQ,558
tr|G0R8H9|G0R8H9_HYPJQ,1038
tr|G0R8I0|G0R8I0_HYPJQ,1461
tr|G0R8I1|G0R8I1_HYPJQ,247
tr|G0R8I5|G0R8I5_HYPJQ,558
tr|G0R8I6|G0R8I6_HYPJQ,327
tr|G0R8I7|G0R8I7_HYPJQ,193
tr|G0R8I9|G0R8I9_HYPJQ,567
tr|G0R8J0|G0R8J0_HYPJQ,299
tr|G0R8J1|G0R8J1_HYPJQ,276
tr|G0R8J2|G0R8J2_HYPJQ,284
tr|G0R8J3|G0R8J3_HYPJQ,189
tr|G0R8J4|G0R8J4_HYPJQ,494
tr|G0R8J5|G0R8J5_HYPJQ,156
tr|G0R8J6|G0R8J6_HYPJQ,684
tr|G0R8J7|G0R8J7_HYPJQ,771
tr|G0R8J8|G0R8J8_HYPJQ,92
tr|G0R8J9|G0R8J9_HYPJQ,189
tr|G0R8K0|G0R8K0_HYPJQ,398
tr|G0R8K1|G0R8K1_HYPJQ,220
tr|G0R8K2|G0R8K2_HYPJQ,266
tr|G0R8K3|G0R8K3_HYPJQ,219
tr|G0R8K4|G0R8K4_HYPJQ,379
tr|G0R8K5|G0R8K5_HYPJQ,278
tr|G0R8K6|G0R8K6_HYPJQ,430
tr|G0R8K7|G0R8K7_HYPJQ,423
tr|G0R8K9|G0R8K9_HYPJQ,663
tr|G0R8L2|G0R8L2_HYPJQ,376
tr|G0R8L3|G0R8L3_HYPJQ,181
tr|G0R8L4|G0R8L4_HYPJQ,458
tr|G0R8L5|G0R8L5_HYPJQ,449
tr|G0R8L6|G0R8L6_HYPJQ,494
tr|G0R8L7|G0R8L7_HYPJQ,541
tr|G0R8L8|G0R8L8_HYPJQ,520
tr|G0R8L9|G0R8L9_HYPJQ,193
tr|G0R8M0|G0R8M0_HYPJQ,417
tr|G0R8M1|G0R8M1_HYPJQ,968
tr|G0R8M2|G0R8M2_HYPJQ,199
tr|G0R8M3|G0R8M3_HYPJQ,919
tr|G0R8M7|G0R8M7_HYPJQ,240
tr|G0R8M8|G0R8M8_HYPJQ,504
tr|G0R8N0|G0R8N0_HYPJQ,594
tr|G0R8N1|G0R8N1_HYPJQ,563
tr|G0R8N3|G0R8N3_HYPJQ,528
tr|G0R8N4|G0R8N4_HYPJQ,544
tr|G0R8N5|G0R8N5_HYPJQ,299
tr|G0R8N6|G0R8N6_HYPJQ,432
tr|G0R8N7|G0R8N7_HYPJQ,565
tr|G0R8N9|G0R8N9_HYPJQ,77
tr|G0R8P0|G0R8P0_HYPJQ,266
tr|G0R8P3|G0R8P3_HYPJQ,116
tr|G0R8P4|G0R8P4_HYPJQ,443
tr|G0R8P5|G0R8P5_HYPJQ,263
tr|G0R8P6|G0R8P6_HYPJQ,345
tr|G0R8P7|G0R8P7_HYPJQ,332
tr|G0R8P8|G0R8P8_HYPJQ,579
tr|G0R8P9|G0R8P9_HYPJQ,256
tr|G0R8Q1|G0R8Q1_HYPJQ,312
tr|G0R8Q2|G0R8Q2_HYPJQ,378
tr|G0R8Q5|G0R8Q5_HYPJQ,1001
tr|G0R8Q6|G0R8Q6_HYPJQ,280
tr|G0R8Q8|G0R8Q8_HYPJQ,267
tr|G0R8Q9|G0R8Q9_HYPJQ,208
tr|G0R8R0|G0R8R0_HYPJQ,162
tr|G0R8R1|G0R8R1_HYPJQ,219
tr|G0R8R3|G0R8R3_HYPJQ,207
tr|G0R8R5|G0R8R5_HYPJQ,381
tr|G0R8R8|G0R8R8_HYPJQ,362
tr|G0R8R9|G0R8R9_HYPJQ,178
tr|G0R8S1|G0R8S1_HYPJQ,341
tr|G0R8S2|G0R8S2_HYPJQ,284
tr|G0R8S4|G0R8S4_HYPJQ,103
tr|G0R8S5|G0R8S5_HYPJQ,345
tr|G0R8S6|G0R8S6_HYPJQ,301
tr|G0R8S7|G0R8S7_HYPJQ,194
tr|G0R8S9|G0R8S9_HYPJQ,383
tr|G0R8T1|G0R8T1_HYPJQ,222
tr|G0R8T2|G0R8T2_HYPJQ,466
tr|G0R8T5|G0R8T5_HYPJQ,702
tr|G0R8T8|G0R8T8_HYPJQ,201
tr|G0R8T9|G0R8T9_HYPJQ,178
tr|G0R8U0|G0R8U0_HYPJQ,819
tr|G0R8U1|G0R8U1_HYPJQ,159
tr|G0R8U2|G0R8U2_HYPJQ,241
tr|G0R8U3|G0R8U3_HYPJQ,1241
tr|G0R8U4|G0R8U4_HYPJQ,454
tr|G0R8U5|G0R8U5_HYPJQ,1023
tr|G0R8U6|G0R8U6_HYPJQ,234
tr|G0R8U8|G0R8U8_HYPJQ,285
tr|G0R8U9|G0R8U9_HYPJQ,434
tr|G0R8V0|G0R8V0_HYPJQ,730
tr|G0R8V1|G0R8V1_HYPJQ,299
tr|G0R8V2|G0R8V2_HYPJQ,68
tr|G0R8V4|G0R8V4_HYPJQ,126
tr|G0R8V5|G0R8V5_HYPJQ,189
tr|G0R8V7|G0R8V7_HYPJQ,286
tr|G0R8V8|G0R8V8_HYPJQ,594
tr|G0R8V9|G0R8V9_HYPJQ,451
tr|G0R8W0|G0R8W0_HYPJQ,608
tr|G0R8W1|G0R8W1_HYPJQ,565
tr|G0R8W3|G0R8W3_HYPJQ,155
tr|G0R8W4|G0R8W4_HYPJQ,273
tr|G0R8W5|G0R8W5_HYPJQ,542
tr|G0R8W6|G0R8W6_HYPJQ,174
tr|G0R8W7|G0R8W7_HYPJQ,163
tr|G0R8W8|G0R8W8_HYPJQ,1012
tr|G0R8W9|G0R8W9_HYPJQ,288
tr|G0R8X0|G0R8X0_HYPJQ,525
tr|G0R8X1|G0R8X1_HYPJQ,331
tr|G0R8X2|G0R8X2_HYPJQ,1172
tr|G0R8X8|G0R8X8_HYPJQ,190
